num_classes,num_instances,dataset_type,class_imbalance_ratio,actual_predictions_entropy,Confidence_Mean,Confidence_Median,Confidence_Std,Confidence_Var,Confidence_Entropy,Confidence_Skewness,Confidence_Kurtosis,Confidence_Min,Confidence_Max,Classification_Log_loss,Classification_Accuracy,Classification_Precision_Micro,Classification_Precision_Macro,Classification_Precision_Weighted,Classification_Recall_Micro,Classification_Recall_Macro,Classification_Recall_Weighted,Classification_F1_Micro,Classification_F1_Macro,Classification_F1_Weighted,ECE_before,MCE_before,ConfECE_before,brier_score_before,Wasserstein_Mean,Wasserstein_Median,Wasserstein_Std,Wasserstein_Var,Wasserstein_Entropy,Wasserstein_Skewness,Wasserstein_Kurtosis,Wasserstein_Min,Wasserstein_Max,KL_Divergence_Mean,KL_Divergence_Median,KL_Divergence_Std,KL_Divergence_Var,KL_Divergence_Entropy,KL_Divergence_Skewness,KL_Divergence_Kurtosis,KL_Divergence_Min,KL_Divergence_Max,Jensen_Shannon_Mean,Jensen_Shannon_Median,Jensen_Shannon_Std,Jensen_Shannon_Var,Jensen_Shannon_Entropy,Jensen_Shannon_Skewness,Jensen_Shannon_Kurtosis,Jensen_Shannon_Min,Jensen_Shannon_Max,Bhattacharyya_Mean,Bhattacharyya_Median,Bhattacharyya_Std,Bhattacharyya_Var,Bhattacharyya_Entropy,Bhattacharyya_Skewness,Bhattacharyya_Kurtosis,Bhattacharyya_Min,Bhattacharyya_Max,Best_Cal
2,14712,binary,14.49,0.01491,0.09862,0.0136,0.1964,0.03857,12.08088,2.67411,6.7527,0,1,0.1719,0.93665,0.93665,0.94332,0.9375,0.93665,0.50996,0.93665,0.93665,0.50321,0.90732,0.00177,0.37128,0.00177,0.09659,0,0,0,0,0,-999,-999,0,0,9.23872,9.23872,0,0,0,-999,-999,9.23872,9.23872,0.82651,0.82651,0,0,0,-999,-999,0.82651,0.82651,2.71913,2.71913,0,0,0,-999,-999,2.71913,2.71913,MIXANDMATCH
10,1124,multi-class,1.03,0,0.89987,0.89944,0.00122,0,10.13442,-999,-999,0.89759,0.90128,2.3014,0.10142,0.10142,0.01014,0.01029,0.10142,0.1,0.10142,0.10142,0.01842,0.01868,0.00086,0.00086,0,0.89976,0.01831,0.01655,0.00747,6.00E-05,5.37347,0.51646,-0.56828,0.00783,0.03648,0.30456,0.25266,0.234,0.05476,5.10287,1.41338,2.27811,0.02688,1.1198,0.24142,0.2446,0.08638,0.00746,5.39532,0.07134,-0.69494,0.08176,0.43152,0.0729,0.06537,0.0515,0.00265,5.14083,0.98827,0.74532,0.00673,0.22948,DIRICHLET
10,1124,multi-class,1.03,0,0.89999,0.89947,0.00121,0,10.13443,-999,-999,0.89769,0.90125,2.30255,0.10142,0.10142,0.01014,0.01029,0.10142,0.1,0.10142,0.10142,0.01842,0.01868,0.00089,0.00089,0,0.89999,0,0,0,0,0,-999,-999,0,0,4.60517,0,9.21034,84.83036,3.16993,1.5,0.25,0,23.02585,0.16651,0,0.33302,0.1109,3.16993,1.5,0.25,0,0.83255,4.60517,0,9.21034,84.83036,3.16993,1.5,0.25,0,23.02585,MIXANDMATCH
10,1124,multi-class,1.03,3.32097,0.03659,0.01021,0.14045,0.01973,7.55702,6.13687,37.2269,0.00153,0.99996,0.11576,0.97954,0.97954,0.98033,0.98024,0.97954,0.97954,0.97954,0.97954,0.97969,0.97964,0.00247,0.26682,0.00247,0.03717,0.00128,0.00107,0.00073,0,5.25341,-999,-999,0.00018,0.0032,0.02602,0.01692,0.03393,0.00115,4.61695,2.23521,4.14703,0.00093,0.14108,0.04129,0.03938,0.01155,0.00013,5.43398,0.07437,-0.78077,0.0176,0.06178,0.0026,0.00223,0.0014,0,5.2816,-999,-999,0.00045,0.00547,MATRIXSCALING
10,1124,multi-class,1.03,0,0.9,0.9,0,0,10.13443,-999,-999,0.9,0.9,2.30259,0.09875,0.09875,0.00988,0.00975,0.09875,0.1,0.09875,0.09875,0.01798,0.01775,0.00125,0.00125,0,0.9,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
10,1124,multi-class,1.03,3.32171,0.02265,0,0.10875,0.01183,6.08058,6.37068,43.40594,0,0.99567,0.04329,0.98754,0.98754,0.98759,0.98757,0.98754,0.98755,0.98754,0.98754,0.98753,0.98752,0.0039,0.28563,0.0039,0.02019,0.0014,0.00125,0.00057,0,5.37017,-999,-999,0.00036,0.00267,0.04044,0.0327,0.03698,0.00137,5.04534,2.77,9.63039,0.00426,0.21616,0.05003,0.04932,0.0093,9.00E-05,5.46769,0.75863,0.43665,0.03166,0.07701,0.00359,0.0032,0.00146,0,5.38297,-999,-999,0.00141,0.00856,AdaptiveTemperatureScaling
10,1124,multi-class,1.03,3.32161,0.02856,0.0046,0.12693,0.01611,6.96909,6.46037,42.32924,0.00419,0.99925,0.07597,0.98132,0.98132,0.98164,0.98159,0.98132,0.98134,0.98132,0.98132,0.98142,0.98138,0.00325,0.4921,0.00325,0.02918,0.00099,0.00089,0.0004,0,5.3754,-999,-999,0.00036,0.00196,0.03348,0.01924,0.03227,0.00104,4.86145,1.07278,0.13792,0.00171,0.12603,0.04419,0.04571,0.00936,9.00E-05,5.45693,-0.6514,0.16813,0.01783,0.05858,0.00286,0.00275,0.00113,0,5.36754,-999,-999,0.00045,0.00494,TEMPERATURESCALING
10,1124,multi-class,1.03,3.23442,0.12614,0,0.3071,0.09431,7.3816,2.06716,2.29986,0,0.99999,0.32144,0.88345,0.88345,0.94533,0.94551,0.88345,0.88341,0.88345,0.88345,0.89891,0.89907,0.001,0.00291,0.00069,0.12542,0.0142,0.02295,0.0123,0.00015,4.78615,-0.11397,-1.93864,0,0.02829,0.67665,0.15151,1.15352,1.33061,3.72502,1.32476,-0.22688,0,2.83194,0.12445,0.22668,0.10967,0.01203,4.74644,-0.13885,-1.97421,0,0.22745,0.04052,0.07575,0.03781,0.00143,4.5958,-0.13365,-1.98208,0,0.07613,MIXANDMATCH
2,507,binary,14.84,0.02057,0.10164,0.02756,0.19865,0.03946,7.46683,3.10333,8.94437,0.00056,0.98263,0.17363,0.93886,0.93886,0.96937,0.9426,0.93886,0.51562,0.93886,0.93886,0.5145,0.9111,0.00551,0.59093,0.00551,0.09958,0,0,0,0,0,-999,-999,0,0,8.74475,8.74475,0,0,0,-999,-999,8.74475,8.74475,0.79261,0.79261,0,0,0,-999,-999,0.79261,0.79261,1.87368,1.87368,0,0,0,-999,-999,1.87368,1.87368,PLATT
2,507,binary,14.84,0.20215,0.0966,0.03459,0.20327,0.04132,7.56181,3.51664,11.05088,0.03281,0.96777,0.1924,0.93688,0.93688,0.72556,0.92265,0.93688,0.61658,0.93688,0.93688,0.6501,0.92689,0.01012,0.25277,0.01012,0.1013,0,0,0,0,0,-999,-999,0,0,4.08031,4.08031,0,0,0,-999,-999,4.08031,4.08031,0.77783,0.77783,0,0,0,-999,-999,0.77783,0.77783,1.38221,1.38221,0,0,0,-999,-999,1.38221,1.38221,DIRICHLET
2,507,binary,14.84,0,0.11387,0.01612,0.20998,0.04409,7.5972,3.09386,8.82263,0.01612,0.98388,0.21951,0.93688,0.93688,0.46844,0.87775,0.93688,0.5,0.93688,0.93688,0.48371,0.90635,0.01621,0.027,0.01621,0.11412,0,0,0,0,0,-999,-999,0,0,0.25858,0.25858,0,0,0,-999,-999,0.25858,0.25858,0.22218,0.22218,0,0,0,-999,-999,0.22218,0.22218,0.0523,0.0523,0,0,0,-999,-999,0.0523,0.0523,PLATT
2,507,binary,14.84,0,0.09786,0.00387,0.20085,0.04034,7.07809,2.68845,6.80833,0,0.98595,0.16534,0.93688,0.93688,0.46844,0.87775,0.93688,0.5,0.93688,0.93688,0.48371,0.90635,0.00542,0.01061,0.00542,0.09984,0,0,0,0,0,-999,-999,0,0,4.11111,4.11111,0,0,0,-999,-999,4.11111,4.11111,0.49068,0.49068,0,0,0,-999,-999,0.49068,0.49068,0.35208,0.35208,0,0,0,-999,-999,0.35208,0.35208,PLATT
2,507,binary,14.84,0.15086,0.09603,0.03401,0.19394,0.03761,7.6636,3.70663,12.65861,0.02755,0.97076,0.18185,0.94675,0.94675,0.83944,0.93745,0.94675,0.62184,0.94675,0.94675,0.67214,0.93432,0.00626,0.23126,0.00626,0.09367,0,0,0,0,0,-999,-999,0,0,4.38316,4.38316,0,0,0,-999,-999,4.38316,4.38316,0.78166,0.78166,0,0,0,-999,-999,0.78166,0.78166,1.47144,1.47144,0,0,0,-999,-999,1.47144,1.47144,DIRICHLET
2,507,binary,14.84,0,0.09964,0.01675,0.20055,0.04022,7.27109,2.81379,7.41658,0.00504,0.98289,0.17039,0.93688,0.93688,0.46844,0.87775,0.93688,0.5,0.93688,0.93688,0.48371,0.90635,0.00129,0.00336,0.00129,0.1003,0,0,0,0,0,-999,-999,0,0,3.99265,3.99265,0,0,0,-999,-999,3.99265,3.99265,0.48613,0.48613,0,0,0,-999,-999,0.48613,0.48613,0.34241,0.34241,0,0,0,-999,-999,0.34241,0.34241,PLATT
3,389,multi-class,7.41,1.25468,0.17202,0.05403,0.24107,0.05812,7.42261,1.60655,1.54946,1.00E-05,0.99645,0.27985,0.87404,0.87404,0.78463,0.87153,0.87404,0.76215,0.87404,0.87404,0.77159,0.87217,0.02562,0.62815,0.02562,0.16967,0.06444,0.07969,0.03348,0.00112,1.34813,-0.58881,-1.5,0.01799,0.09563,0.60663,0.4129,0.53602,0.28732,0.99033,0.49491,-1.5,0.0688,1.33818,0.308,0.34533,0.13208,0.01745,1.43643,-0.40136,-1.5,0.13083,0.44784,0.13663,0.13997,0.09608,0.00923,1.15269,-0.05205,-1.5,0.01733,0.2526,VECTORSCALING
3,389,multi-class,7.41,1.26905,0.14847,0.07811,0.23908,0.05716,7.66254,3.10403,7.63498,0.07811,0.96094,0.33327,0.92031,0.92031,0.84532,0.91893,0.92031,0.83357,0.92031,0.92031,0.83917,0.91955,0.00158,0.00158,0.00158,0.14986,0.05004,0.06118,0.02619,0.00069,1.34536,-0.56108,-1.5,0.01388,0.07506,0.38214,0.25377,0.32324,0.10448,1.06007,0.53308,-1.5,0.06638,0.82628,0.26238,0.27013,0.10677,0.0114,1.45798,-0.10855,-1.5,0.12791,0.38909,0.09018,0.07921,0.06506,0.00423,1.17252,0.24804,-1.5,0.01654,0.17478,TEMPERATURESCALING
3,389,multi-class,7.41,0.92293,0.16624,0,0.28843,0.08319,6.59991,1.15866,-0.6575,0,0.66667,0.27395,0.83548,0.83548,0.92354,0.87322,0.83548,0.62299,0.83548,0.83548,0.6525,0.814,0.00171,0.00687,0.00171,0.16624,0.03633,0.05244,0.02425,0.00059,1.11605,-0.70328,-1.5,0.00206,0.0545,0.63613,0.29,0.62536,0.39108,0.90733,0.66067,-1.5,0.10438,1.51401,0.30032,0.30022,0.11429,0.01306,1.47635,0.00131,-1.5,0.16039,0.44035,0.12929,0.1084,0.09385,0.00881,1.17832,0.32284,-1.5,0.02622,0.25325,META
3,389,multi-class,7.41,1.22186,0.43043,0.23618,0.27221,0.0741,8.33946,0.81217,-1.15858,0.2248,0.8876,0.77124,0.7018,0.7018,0.62672,0.69917,0.7018,0.61315,0.7018,0.7018,0.61631,0.69586,0.02328,0.39575,0.02328,0.43766,0.04593,0.04987,0.01972,0.00039,1.43852,-0.29172,-1.5,0.02005,0.06787,0.58749,0.27448,0.49125,0.24132,1.1151,0.69707,-1.5,0.20687,1.28112,0.31732,0.2506,0.09722,0.00945,1.5208,0.7062,-1.5,0.24657,0.4548,0.13005,0.06678,0.0898,0.00806,1.26711,0.70709,-1.5,0.06633,0.25704,TEMPERATURESCALING
3,389,multi-class,7.41,1.35731,0.10988,0.02566,0.21469,0.04609,6.76731,2.31986,4.70361,0,0.97372,0.1908,0.9126,0.9126,0.85894,0.92003,0.9126,0.92986,0.9126,0.9126,0.88774,0.91405,0.00446,0.03105,0.00446,0.11227,0.0545,0.06118,0.02542,0.00065,1.40692,-0.37604,-1.5,0.02057,0.08175,0.87365,0.69952,0.57264,0.32792,1.272,0.42801,-1.5,0.27578,1.64565,0.32561,0.28462,0.09341,0.00873,1.52778,0.57373,-1.5,0.23735,0.45486,0.13866,0.09014,0.08595,0.00739,1.32546,0.66686,-1.5,0.0664,0.25943,MIXANDMATCH
3,389,multi-class,7.41,1.01566,0.38939,0.33047,0.27631,0.07635,8.21464,0.45728,-0.96422,0.02782,1,0.92946,0.69923,0.69923,0.62748,0.68559,0.69923,0.50724,0.69923,0.69923,0.49915,0.67642,0.04254,0.08043,0.04254,0.40709,0.08175,0.11414,0.04727,0.00223,1.26974,-0.7061,-1.5,0.01491,0.1162,2.64072,1.12856,2.73263,7.46727,0.82385,0.6606,-1.5,0.31687,6.47672,0.443,0.5374,0.13645,0.01862,1.50942,-0.70661,-1.5,0.25005,0.54156,0.32089,0.44278,0.17884,0.03198,1.29767,-0.70574,-1.5,0.06803,0.45187,HISTOGRM
3,389,multi-class,7.41,1.04328,0.11311,0,0.25023,0.06261,6.04439,1.76019,1.09827,0,0.66667,0.1864,0.88946,0.88946,0.94444,0.90788,0.88946,0.71724,0.88946,0.88946,0.76554,0.87841,0.00257,0.01515,0.00257,0.11311,0.04182,0.0581,0.02636,0.00069,1.19,-0.69085,-1.5,0.00463,0.06272,0.53183,0.29977,0.49211,0.24217,0.96767,0.60248,-1.5,0.07965,1.21607,0.28918,0.30106,0.11705,0.0137,1.45861,-0.15119,-1.5,0.14025,0.42623,0.11678,0.10462,0.08446,0.00713,1.16461,0.21296,-1.5,0.01995,0.22577,META
10,2199,multi-class,1.09,0,0.9,0.89996,0.00013,0,11.10263,-999,-999,0.89996,0.90039,2.3026,0.10368,0.10368,0.01037,0.01075,0.10368,0.1,0.10368,0.10368,0.01879,0.01948,0.00364,0.00364,0,0.9,0,0,0,0,0,-999,-999,0,0,4.60517,0,9.21034,84.83036,3.16993,1.5,0.25,0,23.02585,0.16651,0,0.33302,0.1109,3.16993,1.5,0.25,0,0.83255,4.60517,0,9.21034,84.83036,3.16993,1.5,0.25,0,23.02585,MIXANDMATCH
10,2199,multi-class,1.09,3.31983,0.0912,0.04679,0.20031,0.04012,9.81212,4.28937,16.39866,0.04679,0.9948,0.29202,0.95316,0.95316,0.95378,0.95342,0.95316,0.95331,0.95316,0.95316,0.95334,0.95309,4.00E-05,4.00E-05,4.00E-05,0.09124,0.00134,0.00118,0.00088,0,5.16571,-999,-999,0,0.00355,0.00036,0.0002,0.00042,0,4.65069,-999,-999,0,0.00182,0.00792,0.0071,0.0052,3.00E-05,5.16246,0.60333,-0.38679,0,0.02102,9.00E-05,5.00E-05,0.0001,0,4.65242,-999,-999,0,0.00044,TEMPERATURESCALING
10,2199,multi-class,1.09,3.32072,0.02346,0.00417,0.11384,0.01296,7.90604,7.54314,57.31063,5.00E-05,0.99998,0.07118,0.98454,0.98454,0.98479,0.98464,0.98454,0.98476,0.98454,0.98454,0.98474,0.98455,0.00344,0.35322,0.00344,0.02527,0.00143,0.00146,0.00072,0,5.28775,-999,-999,0.00018,0.00255,0.03175,0.01548,0.03554,0.00126,4.6957,1.45263,1.39429,0.00092,0.14194,0.03523,0.03593,0.00961,9.00E-05,5.43618,0.01946,-0.22816,0.01294,0.05644,0.00185,0.00173,0.00099,0,5.28475,-999,-999,0.00024,0.00459,DIRICHLET
10,2199,multi-class,1.09,3.30723,0.23775,0.16092,0.29036,0.08431,10.22682,1.59775,1.16229,0.00985,0.99956,0.51131,0.8472,0.8472,0.85073,0.85141,0.8472,0.84637,0.8472,0.8472,0.84484,0.84567,0.01318,0.29339,0.01318,0.24338,0.01254,0.00809,0.00945,9.00E-05,5.05025,0.3008,-1.45871,0.00055,0.03047,0.26,0.10691,0.52475,0.27536,4.02185,3.71227,13.33728,0.00294,2.62705,0.13373,0.1812,0.07877,0.00621,5.21731,-0.05035,-1.83656,0.02845,0.23508,0.03064,0.03838,0.02692,0.00072,4.83825,0.19232,-1.61632,0.00102,0.07624,DIRICHLET
10,2199,multi-class,1.09,3.32075,0.01688,0.00014,0.09622,0.00926,6.91556,8.06583,69.55236,0,1,0.05054,0.98954,0.98954,0.98971,0.98957,0.98954,0.98972,0.98954,0.98954,0.9897,0.98953,0.00127,0.15557,0.00127,0.01745,0.0017,0.00173,0.00083,0,5.30703,-999,-999,0.00027,0.00318,0.03243,0.01686,0.03527,0.00124,4.80126,1.63897,1.79664,0.00211,0.13848,0.04096,0.03995,0.01099,0.00012,5.43835,0.13588,0.16777,0.01274,0.07009,0.00244,0.00208,0.00132,0,5.29203,-999,-999,0.00023,0.0071,DIRICHLET
10,2199,multi-class,1.09,3.32085,0.01001,0.00379,0.07416,0.0055,7.19164,12.51249,158.80124,0,1,0.04361,0.99454,0.99454,0.99456,0.99457,0.99454,0.99464,0.99454,0.99454,0.99458,0.99454,0.00117,0.67467,0.00117,0.01041,0.00106,0.00118,0.00063,0,5.20618,-999,-999,9.00E-05,0.00209,0.01245,0.00653,0.01533,0.00024,4.57504,1.54263,1.04169,0,0.05488,0.02332,0.02434,0.01019,0.0001,5.3275,-0.39415,-0.97543,0.00055,0.03829,0.00091,0.00081,0.00064,0,5.07702,-999,-999,0,0.0021,DIRICHLET
10,2199,multi-class,1.09,3.2818,0.0835,0.00219,0.25386,0.06445,7.90186,2.83459,6.10122,0,0.96535,0.20767,0.92815,0.92815,0.95907,0.95756,0.92815,0.92773,0.92815,0.92815,0.93636,0.93563,0.00254,0.00257,0.00254,0.08178,0.01019,0.01655,0.00831,7.00E-05,4.88851,-0.12201,-1.93291,9.00E-05,0.02037,0.48752,0.09747,0.7773,0.6042,3.87235,1.18124,-0.58534,0,1.91645,0.11769,0.18248,0.09098,0.00828,4.90759,-0.28083,-1.68354,0.00054,0.25404,0.03255,0.0487,0.02903,0.00084,4.71867,0.27964,-0.65597,0,0.09762,MIXANDMATCH
3,69,multi-class,2.38,0.10929,0.62344,0.61636,0.08296,0.00688,6.09631,1.16487,-0.10415,0.55447,0.7864,1.00765,0.43478,0.43478,0.14706,0.19821,0.43478,0.32258,0.43478,0.43478,0.20202,0.27229,0.00211,0.00211,0.00211,0.60907,0.02609,0.03188,0.01252,0.00016,1.3878,-0.59501,-1.5,0.0087,0.03768,16.75202,21.04318,6.09945,37.20331,1.47665,-0.70708,-1.5,8.12613,21.08675,0.75832,0.79457,0.0577,0.00333,1.58071,-0.69442,-1.5,0.67689,0.8035,1.75018,2.20877,0.66656,0.4443,1.46548,-0.70634,-1.5,0.80763,2.23413,PLATT
3,69,multi-class,2.38,1.49773,0.08096,0.03386,0.19126,0.03658,4.60034,4.35121,17.34659,0.02365,0.9912,0.20844,0.95652,0.95652,0.95353,0.95743,0.95652,0.95027,0.95652,0.95652,0.95168,0.95672,0.00258,0.00258,0.00258,0.08392,0.03671,0.03188,0.01346,0.00018,1.49098,0.49244,-1.5,0.02319,0.05507,0.09531,0.06197,0.07217,0.00521,1.18433,0.59442,-1.5,0.02845,0.19552,0.14057,0.12798,0.05243,0.00275,1.48563,0.34643,-1.5,0.08359,0.21015,0.02312,0.01661,0.01646,0.00027,1.2244,0.53148,-1.5,0.00702,0.04574,DIRICHLET
3,69,multi-class,2.38,1.47775,0.04831,0,0.16325,0.02665,2.64661,4.02103,17.40046,0,1,0.56768,0.97101,0.97101,0.9798,0.97277,0.97101,0.96103,0.97101,0.97101,0.96945,0.97103,0.00483,0.04762,0.00483,0.05153,0.04058,0.05507,0.02471,0.00061,1.22693,-0.67799,-1.5,0.0058,0.06087,1.49186,2.10577,0.90353,0.81636,1.22943,-0.70551,-1.5,0.2144,2.15541,0.2621,0.26609,0.00676,5.00E-05,1.58448,-0.67969,-1.5,0.25258,0.26763,0.09399,0.09157,0.01019,0.0001,1.57656,0.34321,-1.5,0.0829,0.10751,MIXANDMATCH
3,69,multi-class,2.38,1.56698,0.20059,0,0.30519,0.09314,4.38581,0.88997,-1.15597,0,0.71161,0.33235,0.81159,0.81159,0.83333,0.9058,0.81159,0.86022,0.81159,0.81159,0.80045,0.818,0.01155,0.39021,0.01155,0.20166,0.03575,0.03478,0.01303,0.00017,1.48704,0.11085,-1.5,0.02029,0.05217,0.35905,0.29992,0.25692,0.06601,1.19295,0.33301,-1.5,0.07814,0.69908,0.25745,0.26806,0.09446,0.00892,1.48206,-0.16701,-1.5,0.13682,0.36748,0.08442,0.07779,0.05628,0.00317,1.23322,0.17508,-1.5,0.01905,0.15642,AdaptiveTemperatureScaling
3,69,multi-class,2.38,1.49773,0.0158,0,0.11327,0.01283,0.80105,8.00925,62.71108,0,0.94525,0.04427,0.98551,0.98551,0.98958,0.98596,0.98551,0.98667,0.98551,0.98551,0.98791,0.98547,0.0116,0.0116,0.0116,0.02614,0.03671,0.03188,0.01346,0.00018,1.49098,0.49244,-1.5,0.02319,0.05507,0.09531,0.06197,0.07217,0.00521,1.18433,0.59442,-1.5,0.02845,0.19552,0.14057,0.12798,0.05243,0.00275,1.48563,0.34643,-1.5,0.08359,0.21015,0.02312,0.01661,0.01646,0.00027,1.2244,0.53148,-1.5,0.00702,0.04574,BETA
3,69,multi-class,2.38,1.49773,0.0219,0.00283,0.11663,0.0136,2.36116,7.39824,55.2452,0.00188,0.94975,0.05208,0.98551,0.98551,0.98958,0.98596,0.98551,0.98667,0.98551,0.98551,0.98791,0.98547,0.01221,0.24659,0.01221,0.02699,0.03575,0.03188,0.01214,0.00015,1.50373,0.44536,-1.5,0.02319,0.05217,0.34979,0.31679,0.07239,0.00524,1.55503,0.58903,-1.5,0.28236,0.45021,0.15785,0.14381,0.04963,0.00246,1.51502,0.40178,-1.5,0.10532,0.22443,0.03118,0.02327,0.0186,0.00035,1.3376,0.56101,-1.5,0.01341,0.05686,DIRICHLET
3,69,multi-class,2.38,1.51545,0.03995,0.00959,0.15289,0.02337,3.27719,5.44475,28.72936,0.00288,0.99482,0.1151,0.97101,0.97101,0.96544,0.97205,0.97101,0.97591,0.97101,0.97101,0.9701,0.97113,0.01224,0.2909,0.01224,0.0492,0.03478,0.03188,0.01085,0.00012,1.516,0.38231,-1.5,0.02319,0.04928,0.51393,0.53674,0.05886,0.00346,1.57528,-0.52304,-1.5,0.4332,0.57186,0.16597,0.15825,0.03807,0.00145,1.54739,0.29595,-1.5,0.12369,0.21598,0.03428,0.03003,0.01377,0.00019,1.47107,0.43363,-1.5,0.01995,0.05286,DIRICHLET
2,1167,binary,1,0.99561,0.36171,0.29969,0.23388,0.0547,9.88808,0.61245,-0.81227,0.02604,0.92201,0.54787,0.71637,0.71637,0.71766,0.71764,0.71637,0.71633,0.71637,0.71637,0.71593,0.71593,0.02934,0.05992,0.02934,0.37107,0,0,0,0,0,-999,-999,0,0,0.05849,0.05849,0,0,0,-999,-999,0.05849,0.05849,0.1202,0.1202,0,0,0,-999,-999,0.1202,0.1202,0.01464,0.01464,0,0,0,-999,-999,0.01464,0.01464,DIRICHLET
2,1167,binary,1,0.99415,0.33255,0.32082,0.24249,0.0588,9.76938,0.41888,-0.74681,0.03444,0.96503,0.50483,0.73436,0.73436,0.73624,0.73622,0.73436,0.73432,0.73436,0.73436,0.73381,0.73382,0.01442,0.02794,0.01442,0.33878,0,0,0,0,0,-999,-999,0,0,0.08606,0.08606,0,0,0,-999,-999,0.08606,0.08606,0.14601,0.14601,0,0,0,-999,-999,0.14601,0.14601,0.02165,0.02165,0,0,0,-999,-999,0.02165,0.02165,AdaptiveTemperatureScaling
2,1167,binary,1,0.033,0.49997,0.49629,0.00371,1.00E-05,10.18855,0.01476,-1.99875,0.49538,0.50371,0.69311,0.50386,0.50386,0.75107,0.75086,0.50386,0.50343,0.50386,0.50386,0.3411,0.34138,0.00014,0.00014,0.00014,0.49996,0,0,0,0,0,-999,-999,0,0,5.63358,5.63358,0,0,0,-999,-999,5.63358,5.63358,0.8187,0.8187,0,0,0,-999,-999,0.8187,0.8187,2.14652,2.14652,0,0,0,-999,-999,2.14652,2.14652,TEMPERATURESCALING
2,1167,binary,1,0.97762,0.34114,0.30785,0.23497,0.05521,9.83574,0.5589,-0.66683,0.06576,0.93424,0.51334,0.7395,0.7395,0.74705,0.74701,0.7395,0.73943,0.7395,0.7395,0.73746,0.73748,0.00818,0.02049,0.00818,0.34318,0,0,0,0,0,-999,-999,0,0,0.45833,0.45833,0,0,0,-999,-999,0.45833,0.45833,0.30013,0.30013,0,0,0,-999,-999,0.30013,0.30013,0.10601,0.10601,0,0,0,-999,-999,0.10601,0.10601,PLATT
2,1167,binary,1,0,0.5,0.49973,0.00027,0,10.18859,-999,-999,0.49973,0.50027,0.69315,0.50043,0.50043,0.25021,0.25043,0.50043,0.5,0.50043,0.50043,0.33352,0.33381,0.00016,0.00016,0.00016,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,DIRICHLET
2,1167,binary,1,0.96417,0.32823,0.35443,0.24711,0.06106,9.71012,0.37909,-0.72183,0,1,0.53253,0.73522,0.73522,0.7473,0.74726,0.73522,0.73512,0.73522,0.73522,0.73189,0.73192,0.01626,0.21321,0.01626,0.3376,0,0,0,0,0,-999,-999,0,0,0.53357,0.53357,0,0,0,-999,-999,0.53357,0.53357,0.32126,0.32126,0,0,0,-999,-999,0.32126,0.32126,0.12192,0.12192,0,0,0,-999,-999,0.12192,0.12192,HISTOGRM
2,1081,binary,2.41,0.97877,0.27417,0.20549,0.24271,0.05891,9.42799,0.53697,-0.74146,0,0.97147,0.40313,0.77891,0.77891,0.75087,0.81861,0.77891,0.79375,0.77891,0.77891,0.75825,0.78747,0.01176,0.10419,0.01176,0.26815,0,0,0,0,0,-999,-999,0,0,11.68093,11.68093,0,0,0,-999,-999,11.68093,11.68093,0.66536,0.66536,0,0,0,-999,-999,0.66536,0.66536,0.93495,0.93495,0,0,0,-999,-999,0.93495,0.93495,MIXANDMATCH
2,1081,binary,2.41,0,0.41489,0.29417,0.18741,0.03512,9.9443,0.9083,-1.17498,0.29417,0.70583,0.60504,0.70675,0.70675,0.35338,0.4995,0.70675,0.5,0.70675,0.70675,0.41409,0.58532,0.00093,0.00093,0.00093,0.41451,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
2,1081,binary,2.41,0.75878,0.21995,0.14352,0.24753,0.06127,9.21946,1.22463,0.50338,0.01364,0.98636,0.34325,0.83719,0.83719,0.8229,0.83342,0.83719,0.76669,0.83719,0.83719,0.78643,0.82948,0.00675,0.24681,0.00675,0.2193,0,0,0,0,0,-999,-999,0,0,5.19087,5.19087,0,0,0,-999,-999,5.19087,5.19087,0.53624,0.53624,0,0,0,-999,-999,0.53624,0.53624,0.48633,0.48633,0,0,0,-999,-999,0.48633,0.48633,HISTOGRM
2,1081,binary,2.41,0.8832,0.32426,0.28169,0.23643,0.0559,9.72532,0.96826,-0.22089,0.12479,0.87521,0.49553,0.77521,0.77521,0.72927,0.77714,0.77521,0.733,0.77521,0.77521,0.73106,0.77612,0.00518,0.02888,0.00518,0.32209,0,0,0,0,0,-999,-999,0,0,3.62703,3.62703,0,0,0,-999,-999,3.62703,3.62703,0.38319,0.38319,0,0,0,-999,-999,0.38319,0.38319,0.22012,0.22012,0,0,0,-999,-999,0.22012,0.22012,MIXANDMATCH
